text,topic
Two bullet-riddled bodies recovered in Karachi,Crime
The blasphemy problem,Crime
Don't laugh loudly in public Turkish women told,Crime
Tortured body found dacoit kills fellow in Karachi,Crime
Police arrests two drug pushers with hashish liquor,Crime
Pakistan shoots down Iranian drone near border area,Crime
Girl’s body found hanging from tree,Crime
Police arrest 20 persons’ target killer in Karachi,Crime
CCTV video of robbery in Faisalabad,Crime
40 militants killed in Kurram Agency,Crime
Rangers police arrest 21 suspects in Karachi,Crime
Transporters clash in Jhang police arrest 16,Crime
Pope silent on claim he ignored abuse,Crime
U.S.-Pakistan intel operations frozen as ties remain strained,Crime
Peace in region not possible without resolution of Kashmir dispute: moot,Crime
PU Professor Abdullah was murdered during robbery claims police,Crime
Mumbai attack ‘mastermind’ remanded in abduction case,Crime
Six years on London Police still in manhunt into murder of Imran Farooq,Crime
Kohli fan arrested for hoisting Indian flag in Okara,Crime
"On CCTV, UP Businessman Pushes Man Off 5-Star Hotel's Terrace After Fight",Crime
Islamic State calls on members to carry out jihad in Russia,Crime
Bangladesh sets death penalty for drug offences in draft law,Crime
 4 terrorists killed in security forces operation in Kalat,Crime
 Security official killed three injured in DI Khan attack,Crime
"Noida College Student Murdered By Friends During Brawl, Body Buried: Cops",Crime
Hamas targets women's underwear in modesty drive,Crime
Non-bailable arrest warrants issued for Imran Khan Tahirul Qadri,Crime
 Suicide attack on Turkish vehicle kills two in Kabul: police,Crime
Charsadda: Another ANP local leader targeted in roadside blast escapes unhurt,Crime
Aleena Khan demands protection from govt against Salman Baloch,Crime
Police say Amjad Sabri murdered by hired assassins motorbike owner held,Crime
Saudi Film Festival begins,Crime
Murtaza Jatoi house raided in Karachi; 3 held,Crime
 S Korean police ban propaganda leaflet launch to North,Crime
PSP JI rallies; police detain Mustafa Kamal and others,Crime
Turkey says 90-100 Kurd rebels killed in Iraq raids,Crime
Three killed by car during riots in Birmingham,Crime
Non-bailable arrest warrants for Ishaq Dar,Crime
British-Pakistani Lord Nazir’s residence robbed in London,Crime
KARACHI: A large number of vehicles stuck in traffic jam before Iftaar of 7th Ramzan-ul-Mubarak at Shahrah-e-Faisal.,Crime
Govt bars unnecessary dengue fogging,Crime
ATC adjourns Benazir murder case till Sept 3,Crime
Abidi in police custody for two days as IHC rejects plea to dismiss contempt cases,Crime
Man Dies By Suicide As Wife Leaves Home After Fight In Nagpur: Police,Crime
Shahzaib murder case: Shah Rukh Jatoi is adult Karachi police get proofs,Crime
Arrest warrant issued for Nayyar Bokhari,Crime
 3 killed in missile strike on MSF clinic in Yemen: spokeswoman,Crime
Israeli police kill Arab citizen wanted for Tel Aviv shootings,Crime
Shia MPs walk out as two killed in Bahrain demos,Crime
Mob tortures robber to death in Shah Faisal Colony,Crime
Doctors on strike against murder case,Crime
If your house is burning,Crime
Brad Pitt cleared of child abuse allegations: source,Crime
 Sluggish attitude of islamabad traffic police  Misleading signboards not removed from roads,Crime
 Thai police no closer to an arrest in murder of British tourists,Crime
Three more policemen arrested in Naqeebullah murder case,Crime
Hamas calls for ‘confronting’ Israel after toddler’s father’s death,Crime
12-year-old boy gang raped strangled to death,Crime
Over 10 killed as blast hits funeral prayer near Peshawar,Crime
 Five suspected militants killed in Chitral’s Kalash valley,Crime
Lawyer gunned down four suspects arrested during operation,Crime
 Spate of Baghdad blasts kill 9,Crime
ANP calls for strike in Balochistan against leader’s kidnapping,Crime
 Indian party leader sparks backlash over rape remarks,Crime
‘Boy’ kills SSG commando,Crime
More terrorists bite the dust,Crime
Twin blasts at Peshawar market kill 34,Crime
Two accused involved in murder and rape of Orangi child remanded in police custody till April 25,Crime
Five of a family murdered in Swabi,Crime
Lahore CIA claims three suspected terrorists shot dead in ‘encounter’,Crime
US missiles kill 21 in NWA,Crime
Karachi varsity’s staff torture journalists,Crime
Three shot dead in Pindi,Crime
 Three Levies personnel killed in Bajaur blast; Taliban claim responsibility,Crime
Two women were found slaughtered under mysterious circumstances inside a beauty parlour located in Barkat Market in the Garden Town Police Station precincts on Sunday. The two women were identified as 35-year-old…,Crime
Iran-backed Iraqi militias say won’t be silent over alleged US strike,Crime
 Four IDPs killed twenty injured in road mishap,Crime
Imran backs KP police in Asma murder case,Crime
 Project of burns  centers in 3 hospitals of Sindh in doldrums,Crime
PAT's women workers prepare food for march,Crime
Suspect in Imran Farooq murder presented in court,Crime
Five police officials accused in Model Town carnage removed,Crime
Police apprehend husband others for Karachi music teacher’s murder,Crime
French president blames Islamic State group for Paris attacks,Crime
–Inmates Amir Tanba and Mudasir murdered Sarabjit Singh inside Kot Lakhpat jail in 2013 LAHORE: A session court in Lahore on Saturday acquitted two accused in the murder case of Indian spy Sarabjit…,Crime
Naval commissioned officers’ 99th prestigious passing out parade held in PNA,Crime
22 senior police officers reshuffled in Islamabad,Crime
Seminary teacher arrested for beating students in Toba Tek Singh,Crime
Four of a family found dead in Islamabad,Crime
 3 killed 17 injured as train hits bomb planted on track,Crime
Police bust five-member robbers’ gang,Crime
Eight bodies found from Hub,Crime
Four held for Safoora bus carnage: Sindh CM,Crime
Iran arrests five Al-Qaeda militants: Report,Crime
CEO Accused Of Killing Son Taken To Goa Service Apartment By Cops,Crime
Gang war commander held,Crime
Man gunned down in Kot Lakhpat,Crime
 Lyari gang war commander killed in encounter with Rangers,Crime
One dead 3 injured in rain related incidents in Lahore,Crime
KESC and ten women to hunt power thieves together,Crime
Govt to equip police with modern weapons training: CM,Crime
‘Paris is disfigured’: Tears and shock as Notre-Dame burns,Crime
Three Pakistanis killed by car in Birmingham riots,Crime
Raped by male nurse at PIMS’s ICU: Admin likely to carry out DNA test of disabled girl today,Crime
2 killed 1 injured in Jammu shell explosion,Crime
ANF recover heroin arrest smuggler from Lahore airport,Crime
 11 including 2 political activists shot dead in Karachi,Crime
Peshawar girls can control steering wheel,Crime
Pakistani wife ‘kills’ husband 13 others with poisoned lassi,Crime
CID building attack: 1 year lapses no culprit arrested,Crime
At least 53 killed in Mexico casino attack,Crime
Popular Sikh leader gunned down in Peshawar,Crime
 Plea to authorise women police officers to register FIRs,Crime
Three men arrested over suspected Rs4m Facebook fraud in Abbottabad,Crime
 California wildfires burn homes force residents to flee,Crime
Four gunned down in Peshawar,Crime
"Pune Man Lures 8-Year-Old Boy, Kills Him After Sexual Assault: Cops",Crime
Police shoot autistic man’s black caretaker as he lies in street,Crime
PAF jets bombard militant safe houses in Khyber,Crime
Online taxi service driver shot dead in Karachi’s DHA Phase-I,Crime
Indian police arrest Yasin Malik others in Kashmir,Crime
 City police arrest 118 accused in last 3 days,Crime
One killed woman injured in Karachi firing,Crime
 At least 16 killed in central Nigeria unrest: police,Crime
Lady Gaga fears being killed,Crime
Eight die as van falls in River Neelum,Crime
Four soldiers hurt near Gwadar port,Crime
India drops sedition charges against villagers over Pakistan win,Crime
 SIALKOT: Federal Minister for Ports and Shipping Kamran Michael talking to media person after inquiring about the health of rape victim girl at Government Allama Iqbal Hospital.,Crime
Four arrested over Lahore woman murder,Crime
Mill owner shot dead in Gulberg,Crime
Black smoke rises from tanker sinking site causes worries about sea damage,Crime
"Goa Hotel Manager Drowns Wife In Sea, Video Exposes His 'Accident' Claim",Crime
Policeman injured by stray bullet in Karachi,Crime
Indian actress found dead at home,Crime
Stricter rules needed to prevent cheating in exams: Assefa,Crime
FC uniform vendor arrested,Crime
PU experts to create awareness about child abuse in Kasur,Crime
Lawyer speedster who misbehaved with police at Karachi’s Sea View released on bail,Crime
 At least 28 children among 76 killed by Syria ‘barrel bombs’,Crime
Militants kill anti-Taliban tribesmen in Mohmand,Crime
 JUP leader shot dead in Quetta,Crime
Man kills brother’s family in Chakwal,Crime
Murder of a taxi driver and police action,Crime
Three dead as suicide car bomb strikes Kabul,Crime
 Man shot dead in Kuchlak,Crime
Exhibition to raise awareness about laws against sexual harassment tomorrow,Crime
Gunmen kill 13 Hazaras in Afghan north,Crime
"""Entire Crime Branch On Case"": Senior Cop To Porsche Victims' Families",Crime
Man dies overnight in police custody in Lahore,Crime
Teenage girl goes ‘missing’ from police custody,Crime
Suicide blast kills 26 in Lower Dir,Crime
Rangers get 90 days to quiz Qamar Mansoor,Crime
Two killed in Quetta firing,Crime
Nigerian women falsely accused of prostitution arrested raped,Crime
Co-leader Watney fires course record at ATT National,Crime
PCB names 21 women players for training camp,Crime
CID officer gunned down,Crime
18 terrorists arrested in Swat,Crime
Three workers killed at Karachi chicken feed factory,Crime
 ATC to resume proceeding of BB murder case today,Crime
UN limits activities in Balochistan,Crime
Three killed across the city,Crime
All get on one platform for good reason,Crime
 More than 50 police officers injured in Belfast clashes,Crime
 Bomb attacks kill 20 in Baghdad’s Christian areas,Crime
 Cop killed five injured in Quetta blast,Crime
Nigerian Islamists kill 29 pupils in boarding school attack,Crime
Terrorist killed in Karachi blast,Crime
 Over 20 killed in northeastern Kenya clashes: govt,Crime
Team formed to arrest suspects in non-customs-paid luxury vehicles case,Crime
Burberry sees in technicolor for London Fashion Week,Crime
The language terrorists understand,Crime
Civilian death toll in Yemen tops 5000: UN,Crime
2 terrorists killed seven others nabbed in Karachi,Crime
 Police to block bank robberies: IG,Crime
"4 Dead, Multiple Injured In California Shooting",Crime
Raisani deplores murder of 3 FC men in Balochistan,Crime
Iraqi Major General among 14 dead,Crime
Mumbai citizen fills potholes in memory of dead son,Crime
Assault on Kabul spy training centre ends as attackers killed: police,Crime
Boy girl killed in Afghan acid attack ‘over friendship’,Crime
49 dead in new flare-up of ethnic unrest in DR Congo’s Ituri,Crime
6 dead dozens hurt in fire at Saudi oil giant housing complex,Crime
15 killed in Landikotal attack on NATO tanker,Crime
 Sharjah police arrest 720 ‘illegal’ residents,Crime
20 killed in Syria activists call for ‘no-fly’ zone,Crime
Seven abducted policemen recovered from Rajanpur,Crime
Floods landslides wreak havoc in Chitral,Crime
Faisalabad CPO says youths shot dead by policemen were not robbers,Crime
Karachi police arrest three vital criminals from Orangi,Crime
Police struggle to probe Quebec blast; cause still a mystery,Crime
HRCP condemns IJT barbarism,Crime
‘Drug gang’ arrested in Karachi’s DHA,Crime
Five die 10 hurt in road mishap,Crime
"Woman's Husband, Lover Kill Her, Bury Body After Watching 'Drishyam': Cops",Crime
Jennifer terms photo hacking a sex crime,Crime
UK newspaper journalist killed in Afghanistan,Crime
Caretaker CM orders registration of FIR against water theft,Crime
Women Expo 2011,Crime
Taliban kill 23 FC soldiers kidnapped in 2010,Crime
Suicide blast attacks kill at least 19 in Syria,Crime
Sialkot weather turns pleasant after rain,Crime
 KP Police arrests 434 suspects including 115 refugees,Crime
ATC rejects bail plea of two accused in extortion case,Crime
Ageing cheerleaders offer glimpse of world’s longest-living women,Crime
More than 30 killed in Syria violence,Crime
Karachi: 37 accused arrested snatched bikes recovered,Crime
Man arrested after seven-year-old shoots his mother dead in Faisalabad,Crime
Vulgar video lands young singer in trouble,Crime
 3 killed in city violence,Crime
Convicted killer released after reconciliation,Crime
Israel raid kills 2 Gaza teens prompts rare Hamas fire,Crime
Iraq attacks kill two wound 16,Crime
Two US citizens shot at in Saudi one wounded,Crime
Six die in accident on GT Road,Crime
Indonesia police investigate detention of 12 transgender women,Crime
Loss of lives in Siachen,Crime
CCTV shows five-man gang robbery,Crime
 8 killed two injured in mishaps,Crime
Shafiq re-arrested under Anti-terrorism Act,Crime
Fire guts warehouse on Bund Road,Crime
Two terror suspects killed in Indonesia raid,Crime
 Over 100 killed in Boko Haram attack in northern Nigeria,Crime
Thar coal to generate affordable energy,Crime
Child dies 2 hurt as roof collapsed in D.I.Khan,Crime
Lahore rape case: CCTV footage raises questions,Crime
ANF thwarts heroin smuggling bid,Crime
 Seven policemen kidnapped in Rajanpur,Crime
Al-Qaeda No. 2 vows to kill Westerners,Crime
Kohat suicide attack kills seven,Crime
Mastermind of Nawabshah bus attack arrested: Police,Crime
"Grand Theft Auto VI Trailer Details Vice City, Crime Couple Protagonists, and Plenty of Crocs",Crime
SAMAA wins ten pin bowling contest,Crime
Bomb kills militiaman three others in Lower Dir,Crime
 German police arrest suspected NATO spy,Crime
Woman commits suicide after being raped tortured by ‘faith healer’,Crime
Domestic violence,Crime
Poisonous food: Canteen in-charge arrested after 244 police recruits faint,Crime
Indian police clash with Modi supporters in Kolkata,Crime
"Stick Inserted In Boy's Genitals In Delhi School, Classmate Detained: Cops",Crime
 71 killed 124 injured in blasts at Nigeria bus station,Crime
Police arrest schoolgirl over exam cheating scandal,Crime
 3 killed 15 injured on road mishap,Crime
Islamic association head shot dead in Turkey,Crime
 MULTAN: Heavy police contingent deployed after clash between two political groups during by election of NA-149 where Makhdoom Javed Hashmi Malik Amir Dogar and Dr. Javed Siddiqi are contesting poll.,Crime
Woman scalds sexual harasser with hot ghee in Khanewal,Crime
4 killed vehicles set ablaze,Crime
Rangers announces prize money to arrest Rehan killers,Crime
Police kill wanted Lyari gangster; ”King of China cutting” DSP Javed Abbas restored,Crime
PAF air strike leaves 12 terrorists dead in Khyber,Crime
"Indian CEOs Complain To UK Leader About Mugging, Rolex Thefts In London",Crime
 IHC suspends sentence of judge wife in Tayyaba torture case,Crime
ISLAMABAD: Interior Minister chairing a high level meeting to review ECL arms licenses bullet-proof vehicle and security companies policies.,Crime
 Police registers FIR on SSU van attack nabs 20 suspects,Crime
13 Afghan clerics arrested in Peshawar,Crime
 Ranger injured 5 attackers killed in encounter,Crime
Eyeing future sales luxury carmakers innovate to woo millennials,Crime
Two cops dead two wounded in California shooting spree,Crime
Kaymer set for third successive Abu Dhabi title,Crime
Former Indian air force chief charged in bribery case,Crime
Two hurt in West Bank car ramming Palestinian attacker killed,Crime
2 car bombs kill 25 in central Iraq,Crime
Women must wait 217 years to earn the same as men,Crime
Local peace committee member shot dead in Swat,Crime
Charsada police arrest four dacoits,Crime
Terror plan foiled in Islamabad; 7 extremists arrested,Crime
Truck hits Motorway Police vehicle kills inspector,Crime
President signs Women Bill,Crime
Ahmed Mohamed is moving to Qatar with his family,Crime
 Plane with suspected hijackers lands at Amsterdam airport,Crime
Kohat suicide blast kills 7,Crime
 DIMAPUR: Several thousand people seized and killed a rape suspect from a high-security jail in Dimapur City.,Crime
Punjab govt set to appoint fraud accused as local fund audit director,Crime
Alleged Syrian chemical attack ‘crime against humanity’: Israel,Crime
Rights groups demand UN probe into Yemen abuses,Crime
Seven of a family die in Rawalpindi house fire,Crime
13 more killed as south Yemen clashes rage into 5th day,Crime
Three aides of NY bomber arrested from Islamabad,Crime
JSQM leader first shot then burnt: post-mortem,Crime
One dead two injured in alleged in alleged sectarian attack in Karachi,Crime
Doctors receiving extortion calls from South Africa: Memon,Crime
60-Year-Old Man Beaten To Death In UP After Argument Over Garbage Disposal,Crime
Karachi: Four more bodies recovered today,Crime
Iqra becomes youngest MP in Canada,Crime
Karachi: Religious leader hurt in murder attempt 11 die in firing incidents,Crime
4 militants 2 cops killed in Mardan shootout,Crime
Women find bald men more attractive confident: study,Crime
Family of BBC's Savile offers sympathy to abuse victims,Crime
Tank: Man admits to burning wife over domestic dispute,Crime
 Three captors killed hostages rescued  in Karachi,Crime
 Bangladesh sentences six militants to death for bank robbery,Crime
Colleagues friends recall pleasant memories of martyred police officers,Crime
Al Qaeda Pakistan chief of operations killed says US,Crime
 4 militants killed 2 cops hurt in Quetta shootout,Crime
"""Trial Court Judges Increasingly Playing It Safe"": Chief Justice On Bail Issue",Crime
Two dead in Marseille station knife attack,Crime
Indian policeman arrested over rape charge,Crime
IGP takes stern action against police harassment of young couples,Crime
Six terror suspects arrested in Karachi,Crime
Three injured after man opens fire at the Peshawar judicial complex,Crime
Dear govt Please control those darn thieves Yours poorly LCCI,Crime
At least 50 dead in Libya police school suicide truck bombing,Crime
Trader among 5 killed in Karachi,Crime
Youngster shot dead while taking selfie,Crime
20 militants killed in Kurram clashes,Crime
Woman burnt alive by husband in-laws in Shakargarh,Crime
Abbottabad women ring 'rigging' alarm bells,Crime
 Targeted operation helps reduce crimes in Karachi: Akbar,Crime
NATO investigates deadly Afghan helicopter crash,Crime
China’s ‘Jack the Ripper’ executed,Crime
The state tortured me: Pakistani abducted activist Goraya,Crime
Iranian envoy abducted in Pak freed,Crime
Pro-Taliban Afghan cleric meets his death in Quetta,Crime
Child sexual abuse – Speak up and be heard,Crime
Here is a fatwa if you plan to marry into family of a bank employee,Crime
FPCCI demands resolution of gas outages,Crime
 Owais Shah’s kidnapping Sabri murder a challenge for govt: Nisar,Crime
US calls on Assad to go,Crime
Mexico fuel pipeline blast death toll climbs to 79,Crime
 Taliban kill four Afghan cops in attack in Helmand,Crime
Five killed 41 suspects arrested today,Crime
Girl Child – to jubilate or bewail that is the question,Crime
Police IO claims he was coerced into removing ATA sections against Dr Asim,Crime
 Police recover stolen Edhi ambulance from Lyari,Crime
Bangladesh urged to tackle child marriage ‘epidemic’,Crime
 AIG takes notice of increase in extortion cases,Crime
Man kills uncle aunt and cousin in Gujranwala,Crime
 Haemorrhagic fever killed 13 in DR Congo in 10 days: official,Crime
Acting Additional IG issues shoot on sight orders against criminals,Crime
Yasir Hussain’s child abuse joke invites fury on Twitter,Crime
Ban on carrying weapons plying heavy vehicles,Crime
Shah Norani shrine closed for public after attack,Crime
IHC takes intelligence agencies police to task over missing person case,Crime
At least 14 dead in attack on Yemen counter-terrorism base,Crime
Career first children later: Taiwan women put their eggs on ice,Crime
Future of PU student accused of cheating hangs in the balance,Crime
 Man shot dead over enmity,Crime
UK parliament attack: Police arrest seven,Crime
Punjab CM arrives in DG Khan with a protocol of 60 Dolphin Force personnel,Crime
 Pakistani jailed 18 years to life for wife’s NY murder,Crime
Double murder accused flees,Crime
120 killed in fresh Syrian violence,Crime
International obligations to be met in Imran Farooq murder case: Nisar,Crime
Rana Sanaullah says Naveed Commando’s statement would only gain credibility if endorsed by witnesses,Crime
Iranian woman skydiver looks to break down stereotypes,Crime
Bus inferno kills 15,Crime
Cheat Dabal Shah arrested,Crime
Karachi violence leaves 4 dead; CID police arrest 5 terrorists,Crime
Headway in Amjad Sabri murder case,Crime
 ‘Leniency’ for police officials with criminal records displeases Supreme Court,Crime
Poverty for women is more than just money,Crime
11 cops armymen dead in Helmand Taliban attack,Crime
Four robbers held after Gujranwala shootout,Crime
Imran Farooq murder case: UK police team arrives in Islamabad,Crime
No reception as women cricketers arrive back,Crime
Rajasthan Man Hacks Daughter To Death For Refusing To Get Married: Cops,Crime
"Man Posing As Transgender Snatches Money From E-Rickshaw Driver In Delhi, Arrested",Crime
NATO recalls staff in Kabul ministries after officer deaths,Crime
Plan to extend pilot project to 141 police stations finalised  ,Crime
 South Korean police find body of fugitive ferry owner,Crime
ASI accused in wife’s murder,Crime
Careem burns quite a few with ‘lighthearted’ runaway bride ad,Crime
2 men kidnapped from Shershah market Karachi,Crime
 Sindh govt asks SHC to move nine murder cases outside province,Crime
 Governor Sindh condoles killing of police officer in Korangi,Crime
 Case against suspects ‘flawed’ in Mumbai attacks; says lawyer,Crime
1 dead 4 injured as Quetta-bound Jaffer Express attacked,Crime
Zarb-e-Azb one year on…,Crime
Pakistani officials doubt Atiyah killed,Crime
 6 killed four injured  in accident,Crime
Surge in terrorism,Crime
Karachi: Gang of ATM bandits arrested,Crime
Seven days in wonderland ,Crime
Intense heat but PAT women are determined,Crime
Woman survives gun shots drowning attempt by family,Crime
Karachi police arrest two suspects,Crime
Bangladesh ILO agree labour reform after factory collapse,Crime
An Anti Theft Drive is the need of the Hour,Crime
 Man shot dead in Thailand mosque attack: police,Crime
"Man Records Video Of Woman Taking Bath, Rapes Her In Greater Noida: Cops",Crime
Gunman kills two NY police officers in Brooklyn,Crime
Police nominate Zainab’s suspected killer in 7 other rape murder cases in Kasur,Crime
 Police patrol SAfrican mine after deadly clashes,Crime
At least 16 Qaeda suspects killed in Yemen,Crime
Harvey Weinstein pleads not guilty to charges of rape sex assault,Crime
"Man Stabbed Multiple Times In Chest After 4 Attack Him, Dies: Delhi Cops",Crime
Roof collapse incidents claim 6 lives in Lahore,Crime
6 militants killed in Orakzai,Crime
Gangster Arshad Pappu killed in Lyari,Crime
Commission formed to probe Bhoja air tragedy,Crime
Two men one an activist of a political party and the other a member of a religious organisation were murdered in separate incidents on Saturday. Muhammad Fayyaz a resident of Landhi was…,Crime
 8 including 4 political workers gunned down,Crime
Sindh govt approves new police uniforms,Crime
War on Wonen,Crime
Saudi prosecutor exonerates crown prince in Khashoggi murder,Crime
"Woman Strangles Son, 8, Over Dirtied Clothes, Missing Books In Gurugram: Cops",Crime
JUI-F local leader shot dead in Hangu,Crime
Gujranwala police arrest man in triple murder case from 2012,Crime
CTD arrests ‘close associate’ of suspected target killer Raees Mama in Karachi’s Korangi,Crime
KARACHI: Karachi police on Saturday suspected the murder of a 30-year-old man last month in Saeedabad area to be a case of honour killing. Ghulam Mustafa was found stabbed to death on…,Crime
10 people injured in Manchester shooting,Crime
Birth defects in Latin America spark Zika virus panic,Crime
900 criminals arrested in three weeks,Crime
 Several dead in Vietnam house explosions: police,Crime
Tracing criminal activities more difficult than ever: Police chief,Crime
Eight martyred in Pakpattan explosion,Crime
 12 burnt to death in CNG van blast,Crime
Egypt arrests Muslim Brotherhood's leader,Crime
‘Free legal aid for needy children’,Crime
Violence claims 6 more lives,Crime
Spanish police arrest man caught speeding in Facebook video,Crime
Woman shot injured by cop,Crime
Dangers stalk childbearing women in Afghanistan,Crime
Shraddha Kapoor Rajkummar Rao shot on haunted set for upcoming film,Crime
High court to conduct inquiry against AD&SJ in maid torture case,Crime
Boy dies after torture in police custody,Crime
Rickshaw driver shot dead in Karachi,Crime
Alleged killer of 34 nabbed in Karachi,Crime
Overnight Karachi violence leaves 6 dead,Crime
 5 killed 2 injured in city incidents,Crime
Islamabad shooting case: Accused cops remanded into 2-day police custody,Crime
 PFUJ condemns killing of journalists,Crime
Investigators charge Indian lawmaker with teen rape,Crime
 19 suspects arrested,Crime
Bus-truck collision kills 19 near Faisalabad,Crime
Al Qaeda militant killed in Kurram was Azerbaijani,Crime
Three Saudi nationals violate law drown at Karachi beach,Crime
Two Chinese nationals injured during robbery in Islamabad,Crime
Ex-AG’s killer nabbed again from Dubai,Crime
Young girl ‘paramour’ murdered for ‘honour’ in Dunyapur,Crime
Successive govts failed to curb violence against children: SPARC,Crime
Pakistan England observe miunte-long silence for Quetta blast victims,Crime
Bomb kills five at meeting before minister arrives,Crime
 FBI arrests suspect accused of shooting at LA police,Crime
Five suspects arrested in connection with Kamra attack,Crime
5937 smuggled vehicles confiscated in last 5 years: NA told,Crime
Two farmers shot dead,Crime
Huawei fires employee arrested in Poland for spying,Crime
CM vows to avenge Peshawar attack victims,Crime
Karachi police arrest 2 suspects involved in Arshad Pappu’s murder,Crime
Son of Pakistan consulate worker arrested on NY rape charge,Crime
At least 13 killed during prison fight in northern Mexico,Crime
List of serial Killers as a Russian kills 59 women,Crime
"""War Crime"": Macron Warns Israel Against Forced Transfer Of Gazans",Crime
 4 militants killed  four arrested from FR Bannu,Crime
FBR detects Rs522m tax theft,Crime
 100 killed in new fighting: Darfur,Crime
SWAT: An Anti-terrorism Court (ATC) of Malakand awarded three counts of death sentence to Jumaraz a man convicted of rape and murder of a five-year-old Madeha Tariq in Besham area of Shangla…,Crime
  Transgender shot dead,Crime
Two dead 18 hurt in China knife attack: state media,Crime
6 killed in Yemen unrest,Crime
More than 70 feared dead in Afghan quakes,Crime
Militants behead two Pakistani soldiers: officials,Crime
 Elements wanting to malign Pakistan involved in killing of tourists in GB: Pirzada,Crime
Dcw Serves Summons To Cybercrime Cell Seeks Appearance On Jan 6,Crime
Dacoits killed in police encounter,Crime
6 ways to help relieve period cramps,Crime
35 die in landslides floods on Java Island,Crime
2 FC personnel trader killed,Crime
Mob ransacks school over blasphemy charge,Crime
 5 Hazaras shot dead in Quetta,Crime
EOBI introduces portability facility for over 0.36m pensioners,Crime
PHC releases four foreign women,Crime
 Man gunned down in Quetta,Crime
Six women arrested red-handed for jewelry theft,Crime
 Taliban kill 16 at Afghan police checkpoint,Crime
Car thieves arrested,Crime
Indian woman says husband stole her kidney to cover ‘unpaid’ dowry,Crime
Men in black women in white tie shoestrings for run of love on Valentine's Day,Crime
French police force woman to remove burkini on Nice beach,Crime
Islamabad in shock over mysterious killings,Crime
 Car bomb kills four at Cairo police HQ,Crime
 Eight killed in mine blast in Kurram region,Crime
Three professors die one injured in road accident,Crime
Online searches increase about suicide methods after popular show ’13 Reasons Why’,Crime
US drones its way into Operation Zarb-e-Azb,Crime
Polio worker gunned down in Bajaur,Crime
Islamabad Police arrest 412 absconders in 15 days,Crime
Driven to the edge,Crime
 5 activists killed 300 wounded in Kiev clashes,Crime
Half a million die from smoking yearly in U.S.,Crime
Colombia records lowest murder rate in four decades,Crime
 Arrest warrant issued for DJ Butt,Crime
310 m robbed in biggest bank robbery,Crime
WATCH: Syed Mustafa Kamal gets arrested,Crime
Banned outfit men among 22 suspects held in Karachi,Crime
Rape case of Lahore’s minor girl: Policeman held on suspicion,Crime
Life sentence to 4 in women burial case,Crime
DHA Lahore blast,Crime
 Malaysia deports French wanted over Spain murder,Crime
Karachi shooting kills police officer injures another,Crime
Obesity in pregnancy puts child at diabetes risk: study,Crime
Taliban captures 50 border police as fighting intensifies in western Afghanistan,Crime
Reckless shooting kills four in Rawalpindi,Crime
Catholic bishop killed in Turkey,Crime
Suicide attacks kill at least 17 in Iraq after mosque shooting,Crime
Boys girls get training on cricket management,Crime
23 troops killed EU slaps new sanctions on Syria,Crime
KARACHI: A large number of vehicles stuck in traffic jam due to illegal  parking at road side near Japan Plaza at M A Jinnah Road.,Crime
3105 people killed last year in Karachi: HRCP,Crime
Islamic State claims attack on Damascus police station,Crime
 9 burnt alive as fire breaks out in Bandra-Dehradun train,Crime
Pakistan to deport Osama family next week,Crime
Pistorius moved to ‘special needs’ prison: official,Crime
Police arrest six during raid on ‘gutka’ factory,Crime
Cleric Moqtada al-Sadr says Iraqis should unite instead of seeking repeat of election,Crime
Imran Khan should thank PFSA for helping catch Asma’s murderer: Sanaullah,Crime
No reason to ban long putters: Scott,Crime
 Nisar suspends Police officials on negligence,Crime
 Siddiqui supplied Police SMGs to LGW Haqiqi terrorists on order of Dr Zulfiquar Mirza,Crime
Five Chechens killed near Quetta,Crime
Q+A: Women's rights in Afghanistan since the fall of the Taliban,Crime
After Dallas shooting U.S. police forces rethinking tactics,Crime
App to help Saudi women gets 50000 subscribers,Crime
Thai court indicts 15 in football match-fixing scandal,Crime
Two drunken policemen torture rickshaw driver in Multan,Crime
 Husband brother given life in jail for 2011 murder of wife in Jacobabad,Crime
Ten killed by roadside bomb in Afghanistan: politician,Crime
Aerial shots of Lal Haveli siege,Crime
Four killed in Karachi firing incidents,Crime
Man arrested after police attack outside Buckingham Palace,Crime
18 suspects including diesel smuggler held in Police crackdown ,Crime
 Perveen murder ought to register under Anti-terrorism Act: SC,Crime
Mufti Qawi investigated over Qandeel Baloch’s murder,Crime
Ch Shujaat is right,Crime
Minor girl raped choked to death in Karachi,Crime
Bank loan fraud accused sent on remand,Crime
Police recover kidnapped child,Crime
ANP leader Daud Khan escapes assassination bid in Chaman,Crime
 HYDERABAD: Senior Superintendent of Police Fareed Jan talks to media persons on the occasion of session judge son Aqib murder case hearing.,Crime
 LHC CJ orders minor crime cases be disposed of within 3 months,Crime
LHC rejects plea for judicial probe into Kasur child abuse,Crime
 BEIJING: Police block the area after a series of explosions in Taiyuan north China’s Shanxi province.,Crime
Police arrest seven criminals from Sohrab Goth as two more die in Orangi Town,Crime
Main suspect in road rage killing identified,Crime
Suspected target killer dies in police custody,Crime
Sabotage can’t be ruled out in factory fire: Interior Minister,Crime
Bangladesh arrests top leaders of Jamaat-e-Islami in fresh crackdown,Crime
Policeman among 4 killed in Quetta,Crime
Terrorists kill six more security agencies arrest 50 suspects in Karachi,Crime
